City,latitude,longitude,Shelfmark,MS,Fake date
Oxford,,,BodDHumd2,Bodleian Library: Duke Humfrey d.2,1302-3-17
Oxford,,,BodEngmiscc95,Bodleian Library: Eng. misc. c.95,1304-9-26
Oxford,,,BodEngmiscc291,Bodleian Library: Eng. misc. c.291,1333-3-18
Oxford,,,BodEngMisC674,Bodleian Library: Eng. misc. C.674,1393-11-5
Oxford,,,BodEngMise241,Bodleian Library: Eng. misc. e.241,1389-5-9
Oxford,,,BodEngPoeta1,Bodleian Library: Eng. poet. a.1 (SC 3938),1320-1-24
Oxford,,,BodEngPoetb4,Bodleian Library: Eng. poet. b.4,1303-4-22
Oxford,,,BodEngPoetb5,Bodleian Library: Eng. poet. b.5,1324-1-22
Oxford,,,BodEngPoetc3,Bodleian Library: Eng. poet. c.3 (SC 30516),1377-2-20
Oxford,,,BodEngPoetc4,Bodleian Library: Eng. poet. c.4 (SC 31791),1336-6-12
Oxford,,,BodEngPoetd4,Bodleian Library: Eng. poet. d.4 (SC 30126),1325-10-2
Oxford,,,BodEngPoetd5,Bodleian Library: Eng. poet. d.5 (SC 31040),1323-1-1
Oxford,,,BodEngPoetd27,Bodleian Library: Eng. poet. d.27,1376-1-6
Oxford,,,BodEngPoetd45,Bodleian Library: Eng. poet. d.45,1305-6-27
Oxford,,,BodEngPoetd200,Bodleian Library: Eng. poet. d.200,1364-9-7
Oxford,,,BodEngPoetd208,Bodleian Library: Eng. poet. d.208,1362-3-21
Oxford,,,BodEngPoete1,Bodleian Library: Eng. poet. e.1 (SC 29734),1346-1-7
Oxford,,,BodEngPoete15,Bodleian Library: Eng. poet. e.15 (SC 32401),1386-1-5
Oxford,,,BodEngPoete17,Bodleian Library: Eng. poet. e.17 (SC 32690),1315-3-9
Oxford,,,BodEngPoete94,Bodleian Library: Eng. poet. e.94,1390-11-26
Oxford,,,BodEngPoetf1,Bodleian Library: Eng. poet. f.1 (SC 31360) [17th-c. transcr. of a SEL fragment],1332-2-11
Oxford,,,BodEngPoetf2,Bodleian Library: Eng. poet. f.2 (SC 30519),1367-9-26
Oxford,,,BodEngTheold36,Bodleian Library: Eng. theol. d. 36,1359-2-8
Oxford,,,BodEngTheole1,Bodleian Library: Eng. theol. e.1,1339-3-9
Oxford,,,BodEngTheole15,Bodleian Library: Eng. theol. e.15,1363-4-22
Oxford,,,BodEngTheole16,Bodleian Library: Eng. theol. e.16 (SC 32216),1386-2-14
Oxford,,,BodEngTheole17,Bodleian Library: Eng. theol. e.17 (SC 32690),1308-2-23
Oxford,,,BodEngTheole94,Bodleian Library: Eng. theol. e.94,1334-8-10
Oxford,,,BodEngTheole181,Bodleian Library: Eng. theol. e.181,1394-5-9
Oxford,,,BodEngTheolf39,Bodleian Library: Eng. theol. f.39,1344-11-17
Oxford,,,BodFacsd24,Bodleian Library: Facs. d.24 [of Shrewsbury School 6],1368-9-2
Oxford,,,BodFacse23,Bodleian Library: Facs. e.23 [of Harley 3909],1329-9-13
Oxford,,,BodFair3,Bodleian Library: Fairfax 3 (SC 3883),1389-9-8
Oxford,,,BodFair6,Bodleian Library: Fairfax 6 (SC 3886),1343-10-13
Oxford,,,BodFair8,Bodleian Library: Fairfax 8 (SC 3888),1329-1-11
Oxford,,,BodFair14,Bodleian Library: Fairfax 14 (SC 3894),1362-2-16
Oxford,,,BodFair16,Bodleian Library: Fairfax 16 (SC 3896),1329-6-11
Oxford,,,BodFair24,Bodleian Library: Fairfax 24 (SC 3904),1332-6-8
Oxford,,,BodFird14,Bodleian Library: Firth d.14 (NSC 46879),1310-6-15
Oxford,,,BodGoughet4,Bodleian Library: Gough eccl. top. 4 (SC 17680),1354-8-27
Oxford,,,BodGoughlit3,Bodleian Library: Gough liturg. 3 (SC 18344),1364-7-27
Oxford,,,BodGoughlit7,Bodleian Library: Gough liturg. 7 (SC 18340),1303-9-15
Oxford,,,BodGouNor43,Bodleian Library: Gough Norfolk 43,1301-10-10
Oxford,,,BodGreaves43,Bodleian Library: Greaves 43 (SC 3815),1342-4-13
Oxford,,,BodGreaves54,Bodleian Library: Greaves 54 (SC 3826),1303-5-27
Oxford,,,BodGreaves57,Bodleian Library: Greaves 57 (SC 3829),1373-11-12
Oxford,,,BodGreaves60,Bodleian Library: Greaves 60 (SC 3832),1374-8-16
Oxford,,,BodHat2,Bodleian Library: Hatton 2 (SC 4130),1371-7-7
Oxford,,,BodHat12,Bodleian Library: Hatton 12 (SC 4127),1348-10-25
Oxford,,,BodHat18,Bodleian Library: Hatton 18 (SC 4109),1331-10-13
Oxford,,,BodHat19,Bodleian Library: Hatton 19 (SC 4110),1348-2-2
Oxford,,,BodHat26,Bodleian Library: Hatton 26 (SC 4061),1396-11-5
Oxford,,,BodHat51,Bodleian Library: Hatton 51 (SC 4099),1309-6-3
Oxford,,,BodHat56,Bodleian Library: Hatton 56 (SC 4062),1359-1-23
Oxford,,,BodHat57,Bodleian Library: Hatton 57 (SC 4063),1304-6-15
Oxford,,,BodHat73,Bodleian Library: Hatton 73 (SC 4119),1354-7-7
Oxford,,,BodHat96,Bodleian Library: Hatton 96 (SC 4124),1319-9-18
Oxford,,,BodHat97,Bodleian Library: Hatton 97 (SC 4070),1392-10-26
Oxford,,,BodHat106,Bodleian Library: Hatton 106 (SC 4055),1382-8-3
Oxford,,,BodHat107,Bodleian Library: Hatton 107 (SC 4031),1342-3-12
Oxford,,,BodHat116,Bodleian Library: Hatton 116 (SC 5136),1378-5-5
Oxford,,,BodHatDon1,Bodleian Library: Hatton Donati 1 (SC 4138),1340-4-14
Oxford,,,BodHerD38,Bodleian Library: Hearne’s Diary 38,1318-10-6
Oxford,,,BodHerD104,Bodleian Library: Hearne’s Diary 104,1348-2-27
Oxford,,,BodHolkM39,Bodleian Library: Holkham misc. 39,1384-4-8
Oxford,,,BodHolkM41,Bodleian Library: Holkham misc. 41,1369-9-14
Oxford,,,BodJam6,Bodleian Library: James 6 (SC 3843),1367-6-11
Oxford,,,BodJam34,Bodleian Library: James 34 (SC 3871),1378-10-21
Oxford,,,BodJam43,Bodleian Library: James 43 (SC 3880),1320-5-3
Oxford,,,BodJones8,Bodleian Library: Jones 8 (SC 8915),1392-3-10
Oxford,,,BodJunius1,Bodleian Library: Junius 1 (SC 5113),1344-1-8
Oxford,,,BodJunius56,Bodleian Library: Junius 56 (SC 5167*),1375-1-27
Oxford,,,BodKentCh233,Bodleian Library: Kent Charter 233,1338-3-3
Oxford,,,BodLatLitb14,Bodleian Library: Bodl. Lat. liturg. b.14,1349-11-22
Oxford,,,BodLatLitE10,Bodleian Library: Bodl. Lat. liturg. e.10 (SC 32942),1374-4-22
Oxford,,,BodLatLitE17,Bodleian Library: Bodl. Lat. liturg. e.17,1395-1-10
Oxford,,,BodLatLitE47,Bodleian Library: Bodl. Lat. liturg. e.47,1358-2-18
Oxford,,,BodLatLitG1,Bodleian Library: Bodl. Lat. liturg. g.1 (SC 31379),1392-10-18
Oxford,,,BodLatLitG8,Bodleian Library: Bodl. Lat. liturg. g.8,1324-3-27
Oxford,,,BodLatMisB17,Bodleian Library: Lat. misc. b.17,1320-4-17
Oxford,,,BodLatMisC66,Bodleian Library: Lat. misc. c.66,1372-2-3
Oxford,,,BodLatMisE22,Bodleian Library: Lat. misc. e.22(R) (SC 30586),1378-8-13
Oxford,,,BodLatMisE85,Bodleian Library: Lat. misc. e.85,1364-9-6
Oxford,,,BodLatTheD1,Bodleian Library: Lat. theol. d.1 (SC 29746),1362-11-19
Oxford,,,BodLatTheD15,Bodleian Library: Lat. theol. d.15,1353-10-26
Oxford,,,BodLauLat95,Bodleian Library: Laud Lat. 95 (SC 1485),1394-6-6
Oxford,,,BodLauLat114,Bodleian Library: Laud Lat. 114 (SC 649),1317-7-8
Oxford,,,BodLauMis23,Bodleian Library: Laud misc. 23 (SC 655),1328-8-16
Oxford,,,BodLauMis77,Bodleian Library: Laud misc. 77 (SC 997),1325-10-13
Oxford,,,BodLauMis99,Bodleian Library: Laud misc. 99 (SC 1123),1344-7-15
Oxford,,,BodLauMis104,Bodleian Library: Laud misc. 104 (SC 1244),1356-7-22
Oxford,,,BodLauMis108,Bodleian Library: Laud misc. 108 (SC 1486),1335-7-4
Oxford,,,BodLauMis111,Bodleian Library: Laud misc. 111 (SC 1550),1341-6-11
Oxford,,,BodLauMis112,Bodleian Library: Laud misc. 112,1306-7-21
Oxford,,,BodLauMis165,Bodleian Library: Laud misc. 165 (SC 1562),1389-3-21
Oxford,,,BodLauMis174,Bodleian Library: Laud misc. 174 (SC 668),1388-1-9
Oxford,,,BodLauMis210,Bodleian Library: Laud misc. 210 (SC 1292),1315-10-24
Oxford,,,BodLauMis213,Bodleian Library: Laud misc. 213 (SC 1045),1351-8-1
Oxford,,,BodLauMis286,Bodleian Library: Laud misc. 286 (SC 1151),1385-1-14
Oxford,,,BodLauMis330,Bodleian Library: Laud misc. 330 (SC 819),1363-1-18
Oxford,,,BodLauMis413,Bodleian Library: Laud misc. 413 (SC 970),1330-8-10
Oxford,,,BodLauMis416,Bodleian Library: Laud misc. 416 (SC 1479),1323-1-21
Oxford,,,BodLauMis436,Bodleian Library: Laud misc. 436 (SC ??),1381-9-21
Oxford,,,BodLauMis463,Bodleian Library: Laud misc. 463 (SC 1596),1393-3-8
Oxford,,,BodLauMis471,Bodleian Library: Laud misc. 471 (SC 1053),1315-3-1
Oxford,,,BodLauMis486,Bodleian Library: Laud misc. 486 (SC 1186),1396-6-26
Oxford,,,BodLauMis497,Bodleian Library: Laud misc. 497 (SC 1584),1345-4-2
Oxford,,,BodLauMis513,Bodleian Library: Laud misc. 513 (SC 1177),1399-8-25
Oxford,,,BodLauMis524,Bodleian Library: Laud misc. 524 (SC 1049),1318-1-14
Oxford,,,BodLauMis553,Bodleian Library: Laud misc. 553,1343-9-19
Oxford,,,BodLauMis557,Bodleian Library: Laud misc. 557 (SC 1124),1393-4-4
Oxford,,,BodLauMis559,Bodleian Library: Laud misc. 559 (SC 1222),1382-11-24
Oxford,,,BodLauMis568,Bodleian Library: Laud misc. 568 (SC 1117),1344-4-6
Oxford,,,BodLauMis581,Bodleian Library: Laud misc. 581 (SC 987),1364-2-15
Oxford,,,BodLauMis595,Bodleian Library: Laud misc. 595 (SC 1502),1373-2-6
Oxford,,,BodLauMis598,Bodleian Library: Laud misc. 598 (SC 1475),1347-3-11
Oxford,,,BodLauMis600,Bodleian Library: Laud misc. 600 (SC 1476),1335-9-18
Oxford,,,BodLauMis601,Bodleian Library: Laud misc. 601 (SC 1491),1303-3-20
Oxford,,,BodLauMis609,Bodleian Library: Laud misc. 609 (SC 754),1330-1-22
Oxford,,,BodLauMis622,Bodleian Library: Laud misc. 622 (SC 1414),1333-10-11
Oxford,,,BodLauMis647,Bodleian Library: Laud misc. 647 (SC 1595),1384-1-4
Oxford,,,BodLauMis656,Bodleian Library: Laud misc. 656 (SC 1059),1382-5-13
Oxford,,,BodLauMis673,Bodleian Library: Laud misc. 673 (SC 505),1323-8-25
Oxford,,,BodLauMis683,Bodleian Library: Laud misc. 683 (SC 798),1300-10-20
Oxford,,,BodLauMis685,Bodleian Library: Laud misc. 685 (SC 817),1325-6-8
Oxford,,,BodLauMis704,Bodleian Library: Laud misc. 704 (SC 815),1378-6-13
Oxford,,,BodLauMis706,Bodleian Library: Laud misc. 706 (SC 809),1377-11-18
Oxford,,,BodLauMis722,Bodleian Library: Laud misc. 722 (SC 1174),1335-8-11
Oxford,,,BodLauMis733,Bodleian Library: Laud misc. 733 (SC 1129),1365-6-9
Oxford,,,BodLauMis734,Bodleian Library: Laud misc. 734,1320-9-6
Oxford,,,BodLauMis735,Bodleian Library: Laud misc. 735 (SC 1504),1325-7-14
Oxford,,,BodLauMis739,Bodleian Library: Laud misc. 739 (SC 1234),1338-7-1
Oxford,,,BodLauMis740,Bodleian Library: Laud misc. 740 (SC 1239),1314-8-13
Oxford,,,BodLauMis748,Bodleian Library: Laud misc. 748 (SC 1339),1354-7-8
Oxford,,,BodLiturg104,Bodleian Library: Liturg. 104 (SC 30605),1324-7-4
Oxford,,,BodLye16,Bodleian Library: Lyell 16,1374-8-19
Oxford,,,BodLye24,Bodleian Library: Lyell 24,1362-6-18
Oxford,,,BodLye28,Bodleian Library: Lyell 28,1331-9-11
Oxford,,,BodLye30,Bodleian Library: Lyell 30,1347-7-8
Oxford,,,BodLye31,Bodleian Library: Lyell 31,1313-6-14
Oxford,,,BodLye34,Bodleian Library: Lyell 34,1336-4-18
Oxford,,,BodLye35,Bodleian Library: Lyell 35,1358-5-13
Oxford,,,BodLyeEmp6,Bodleian Library: Lyell Empt. 6,1347-4-2
Oxford,,,BodMal4,Bodleian Library: Malone 4 (SC 20552),1308-7-11
Oxford,,,BodMal941,Bodleian Library: Malone 941 (printed),1394-4-19
Oxford,,,BodeMus1,Bodleian Library: e Musaeo 1 (SC 3681),1343-7-22
Oxford,,,BodeMus23,Bodleian Library: e Musaeo 23 (SC 3493),1390-2-5
Oxford,,,BodeMus35,Bodleian Library: e Musaeo 35 (SC 3615),1316-6-26
Oxford,,,BodeMus52,Bodleian Library: e Musaeo 52 (SC 3510),1305-3-2
Oxford,,,BodeMus53,Bodleian Library: e Musaeo 53 (SC 3588),1311-7-26
Oxford,,,BodeMus63,Bodleian Library: e Musaeo 63 (SC 3652),1308-2-23
Oxford,,,BodeMus75,Bodleian Library: e Musaeo 75 (SC 3696),1309-8-12
Oxford,,,BodeMus76,Bodleian Library: e Musaeo 76 (SC 3679),1328-9-12
Oxford,,,BodeMus86,Bodleian Library: e Musaeo 86 (SC 3629),1367-5-16
Oxford,,,BodeMus88,Bodleian Library: e Musaeo 88 (SC 3509),1388-8-22
Oxford,,,BodeMus124,Bodleian Library: e Musaeo 124 (SC 3562),1319-8-16
Oxford,,,BodeMus160,Bodleian Library: e Musaeo 160 (SC 3692),1365-8-4
Oxford,,,BodeMus180,Bodleian Library: e Musaeo 180 (SC 3635),1330-7-23
Oxford,,,BodeMus181,Bodleian Library: e Musaeo 181 (SC 3556),1350-11-10
Oxford,,,BodeMus198,Bodleian Library: e Musaeo 198 (SC 3712),1307-5-21
Oxford,,,BodeMus232,Bodleian Library: e Musaeo 232 (SC 3657),1329-2-8
Oxford,,,BodeMus243,Bodleian Library: e Musaeo 243 (SC 3548),1388-8-16
Oxford,,,BodNorthC80,Bodleian Library: North C.80,1392-2-25
Oxford,,,BodRaw4,Bodleian Library: Rawlinson 4to 598 (10),1340-5-12
Oxford,,,BodRawA273,Bodleian Library: Rawlinson A.273 (SC 11159),1349-9-7
Oxford,,,BodRawA338,Bodleian Library: Rawlinson A.338 (SC 11224),1302-7-12
Oxford,,,BodRawA362,Bodleian Library: Rawlinson A.362 (SC 11247),1379-9-19
Oxford,,,BodRawA366,Bodleian Library: Rawlinson A.366 (SC 15460),1362-11-24
Oxford,,,BodRawA389,Bodleian Library: Rawlinson A.389 (SC 11272),1304-1-26
Oxford,,,BodRawB171,Bodleian Library: Rawlinson B.171 (SC 11539),1327-2-2
Oxford,,,BodRawB190,Bodleian Library: Rawlinson B.190 (SC 15500),1363-3-11
Oxford,,,BodRawB196,Bodleian Library: Rawlinson B.196 (SC 11556),1351-4-13
Oxford,,,BodRawB214,Bodleian Library: Rawlinson B.214 (SC 11566),1326-2-27
Oxford,,,BodRawB216,Bodleian Library: Rawlinson B.216 (SC 11568),1301-10-16
Oxford,,,BodRawB252,Bodleian Library: Rawlinson B.252 (SC 11598),1373-7-6
Oxford,,,BodRawB306,Bodleian Library: Rawlinson B.306 (SC 11645),1343-8-14
Oxford,,,BodRawB332,Bodleian Library: Rawlinson B.332 (SC 11670),1324-9-12
Oxford,,,BodRawB408,Bodleian Library: Rawlinson B.408 (SC 11755),1318-3-1
Oxford,,,BodRawB471,Bodleian Library: Rawlinson B.471 (SC 15516),1304-4-15
Oxford,,,BodRawC22,Bodleian Library: Rawlinson C.22 (SC 15408),1359-5-23
Oxford,,,BodRawC35,Bodleian Library: Rawlinson C.35 (SC 11901),1330-2-1
Oxford,,,BodRawC48,Bodleian Library: Rawlinson C.48 (SC 11914),1323-2-5
Oxford,,,BodRawC72,Bodleian Library: Rawlinson C.72 (SC 11937),1352-9-8
Oxford,,,BodRawC81,Bodleian Library: Rawlinson C.81 (SC 11946),1386-4-11
Oxford,,,BodRawC83,Bodleian Library: Rawlinson C.83 (SC 11948),1335-9-23
Oxford,,,BodRawC85,Bodleian Library: Rawlinson C.85 (SC 12145),1325-9-4
Oxford,,,BodRawC86,Bodleian Library: Rawlinson C.86 (SC 11951),1395-6-17
Oxford,,,BodRawC285,Bodleian Library: Rawlinson C.285 (SC 12143),1300-3-4
Oxford,,,BodRawC288,Bodleian Library: Rawlinson C.288 (SC 12146),1387-10-20
Oxford,,,BodRawC301,Bodleian Library: Rawlinson C.301 (SC 12158),1367-4-9
Oxford,,,BodRawC307,Bodleian Library: Rawlinson C.307 (SC 12164),1308-4-6
Oxford,,,BodRawC316,Bodleian Library: Rawlinson C.316 (SC 12172),1386-5-5
Oxford,,,BodRawC317,Bodleian Library: Rawlinson C.317 (SC 12173),1390-10-16
Oxford,,,BodRawC319,Bodleian Library: Rawlinson C.319 (SC 12175),1390-2-20
Oxford,,,BodRawC401,Bodleian Library: Rawlinson C.401 (SC 12255),1332-6-1
Oxford,,,BodRawC446,Bodleian Library: Rawlinson C.446 (SC 12297),1350-2-11
Oxford,,,BodRawC448,Bodleian Library: Rawlinson C.448 (SC 12299),1389-5-18
Oxford,,,BodRawC506,Bodleian Library: Rawlinson C.506 (SC 15353),1365-11-18
Oxford,,,BodRawC510,Bodleian Library: Rawlinson C.510 (SC 12357),1369-8-8
Oxford,,,BodRawC534,Bodleian Library: Rawlinson C.534,1313-3-25
Oxford,,,BodRawC572,Bodleian Library: Rawlinson C.572 (SC 12417),1361-9-6
Oxford,,,BodRawC641,Bodleian Library: Rawlinson C.641 (SC 12487),1300-8-12
Oxford,,,BodRawC655,Bodleian Library: Rawlinson C.655 (SC 15481),1361-5-18
Oxford,,,BodRawC662,Bodleian Library: Rawlinson C.662 (SC 12506),1327-3-12
Oxford,,,BodRawC670,Bodleian Library: Rawlinson C.670 (SC 12514),1383-5-2
Oxford,,,BodRawC699,Bodleian Library: Rawlinson C.699 (SC 12543),1372-6-11
Oxford,,,BodRawC813,Bodleian Library: Rawlinson C.813 (SC 12653),1349-9-27
Oxford,,,BodRawC884,Bodleian Library: Rawlinson C.884 (SC 12718),1368-3-5
Oxford,,,BodRawC890,Bodleian Library: Rawlinson C.890 (SC 12724),1301-1-17
Oxford,,,BodRawC891,Bodleian Library: Rawlinson C.891 (SC 12725),1302-8-21
Oxford,,,BodRawD82,Bodleian Library: Rawlinson D.82 (SC 12900),1368-11-14
Oxford,,,BodRawD251,Bodleian Library: Rawlinson D.251 (SC 13059),1340-11-18
Oxford,,,BodRawD328,Bodleian Library: Rawlinson D.328 (SC 15444),1371-1-14
Oxford,,,BodRawD375,Bodleian Library: Rawlinson D.375 (SC 15542),1339-11-19
Oxford,,,BodRawD893,Bodleian Library: Rawlinson D.893 (SC 13659),1314-4-26
Oxford,,,BodRawD913,Bodleian Library: Rawlinson D.913 (SC 13679),1336-11-27
Oxford,,,BodRawD939,Bodleian Library: Rawlinson D.939 (SC 15409),1381-3-6
Oxford,,,BodRawD1046,Bodleian Library: Rawlinson D.1046 (SC 13799),1306-10-6
Oxford,,,BodRawD1062,Bodleian Library: Rawlinson D.1062 (SC 13814),1375-1-25
Oxford,,,BodRawF38,Bodleian Library: Rawlinson F.38 (SC 15563),1328-3-8
Oxford,,,BodRawF145,Bodleian Library: Rawlinson F.145 (SC 15432),1336-7-1
Oxford,,,BodRawG18,Bodleian Library: Rawlinson G.18 (SC 14751),1342-3-21
Oxford,,,BodRawG22,Bodleian Library: Rawlinson G.22 (SC 14755),1355-2-24
Oxford,,,BodRawG59,Bodleian Library: Rawlinson G.59 (SC 14790),1374-8-17
Oxford,,,BodRawK38,Bodleian Library: Rawlinson K.38 (SC 15161),1327-10-3
Oxford,,,BodRawK42,Bodleian Library: Rawlinson K.42 (SC 15165),1360-10-18
Oxford,,,BodRawQb4,Bodleian Library: Rawlinson Q.b.4 (SC 16032),1339-5-4
Oxford,,,BodRawlitd5,Bodleian Library: Rawlinson liturg. d.5 (SC 15847),1359-3-18
Oxford,,,BodRawlite3,Bodleian Library: Rawlinson liturg. e.3 (SC 15799),1349-4-7
Oxford,,,BodRawlite7,Bodleian Library: Rawlinson liturg. e.7 (SC 15839),1351-9-11
Oxford,,,BodRawlite41,Bodleian Library: Rawlinson liturg. e.41 (SC 15840),1364-6-20
Oxford,,,BodRawlite44,Bodleian Library: Rawlinson liturg. e.44 (SC 15841),1356-4-8
Oxford,,,BodRawlitf36,Bodleian Library: Rawlinson liturg. f.36 (SC 15802),1309-3-13
Oxford,,,BodRawlitg2,Bodleian Library: Rawlinson liturg. g.2 (SC 15834),1384-6-24
Oxford,,,BodRawPoe10,Bodleian Library: Rawlinson poet. 10 (SC 14503),1355-1-12
Oxford,,,BodRawPoe13,Bodleian Library: Rawlinson poet. 13 (SC 14506),1315-2-19
Oxford,,,BodRawPoe14,Bodleian Library: Rawlinson poet. 14 (SC 14507),1317-7-18
Oxford,,,BodRawPoe26,Bodleian Library: Rawlinson poet. 26 (SC 14520),1340-10-9
Oxford,,,BodRawPoe32,Bodleian Library: Rawlinson poet. 32 (SC 14526),1335-1-2
Oxford,,,BodRawPoe34,Bodleian Library: Rawlinson poet. 34 (SC 14528),1377-10-2
Oxford,,,BodRawPoe35,Bodleian Library: Rawlinson poet. 35 (SC 14529),1372-3-26
Oxford,,,BodRawPoe36,Bodleian Library: Rawlinson poet. 36 (SC 14530),1398-4-17
Oxford,,,BodRawPoe38,Bodleian Library: Rawlinson poet. 38 (SC 15563),1324-1-1
Oxford,,,BodRawPoe118,Bodleian Library: Rawlinson poet. 118 (SC 14611),1372-11-16
Oxford,,,BodRawPoe121,Bodleian Library: Rawlinson poet. 121 (SC 14614),1374-6-27
Oxford,,,BodRawPoe137,Bodleian Library: Rawlinson poet. 137 (SC 14631),1384-2-2
Oxford,,,BodRawPoe138,Bodleian Library: Rawlinson poet. 138 (SC 14632),1347-9-21
Oxford,,,BodRawPoe139,Bodleian Library: Rawlinson poet. 139 (SC 14633),1347-11-20
Oxford,,,BodRawPoe140,Bodleian Library: Rawlinson poet. 140 (SC 14634),1313-8-10
Oxford,,,BodRawPoe141,Bodleian Library: Rawlinson poet. 141 (SC 14635),1377-4-23
Oxford,,,BodRawPoe143,Bodleian Library: Rawlinson poet. 143 (SC 14637),1323-7-19
Oxford,,,BodRawPoe144,Bodleian Library: Rawlinson poet. 144 (SC 14638),1342-3-24
Oxford,,,BodRawPoe149,Bodleian Library: Rawlinson poet. 149 (SC 14641),1326-1-26
Oxford,,,BodRawPoe151,Bodleian Library: Rawlinson poet. 151 (SC 14643),1302-6-24
Oxford,,,BodRawPoe163,Bodleian Library: Rawlinson poet. 163 (SC 14655),1307-8-3
Oxford,,,BodRawPoe168,Bodleian Library: Rawlinson poet. 168 (SC 14660),1374-10-5
Oxford,,,BodRawPoe172,Bodleian Library: Rawlinson poet. 172,1340-7-3
Oxford,,,BodRawPoe175,Bodleian Library: Rawlinson poet. 175 (SC 14667),1322-4-8
Oxford,,,BodRawPoe182,Bodleian Library: Rawlinson poet. 182 (SC 14674),1384-10-24
Oxford,,,BodRawPoe223,Bodleian Library: Rawlinson poet. 223 (SC 14714),1349-6-1
Oxford,,,BodRawPoe225,Bodleian Library: Rawlinson poet. 225 (SC 14716),1310-9-16
Oxford,,,BodRawPoe241,Bodleian Library: Rawlinson poet. 241 (SC 14732),1321-6-22
Oxford,,,BodTan17,Bodleian Library: Tanner 17 (SC 9837),1342-10-22
Oxford,,,BodTan88,Bodleian Library: Tanner 88 (SC 9914),1389-10-26
Oxford,,,BodTan110,Bodleian Library: Tanner 110 (SC 9936),1362-3-12
Oxford,,,BodTan169,Bodleian Library: Tanner 169* (SC 9995),1332-11-6
Oxford,,,BodTan178,Bodleian Library: Tanner 178 (STC5572),1393-3-8
Oxford,,,BodTan196,Bodleian Library: Tanner 196 (SC 10022),1347-1-27
Oxford,,,BodTan201,Bodleian Library: Tanner 201 (SC 10027),1316-1-2
Oxford,,,BodTan346,Bodleian Library: Tanner 346 (SC 10173),1394-1-15
Oxford,,,BodTan347,Bodleian Library: Tanner 347 (SC 10174),1383-8-9
Oxford,,,BodTan383,Bodleian Library: Tanner 383 (SC 10210),1360-9-19
Oxford,,,BodTan407,Bodleian Library: Tanner 407 (SC 10234),1304-6-23
Oxford,,,BodVetElc65,"Bodleian Library: Vet. El. c.65 (Bede, Tomus Tercius, 1521)",1307-3-1
Oxford,,,BodWoodB15,Bodleian Library: Wood B.15 (SC 8586),1340-9-18
Oxford,,,BodWoodD8,Bodleian Library: Wood D.8,1309-8-4
Oxford,,,BodWoodD18,Bodleian Library: Wood D.18,1390-1-2
Oxford,,,BodWoodE1,Bodleian Library: Wood E.1 (SC 8505),1375-9-26
Oxford,,,BodWoodEmpt18,Bodleian Library: Wood empt. 18 (SC 8606),1376-3-6
Oxford,,,BodWoodEmpt25,Bodleian Library: Wood empt. 25 (SC 8613),1324-2-12
Oxford,,,OxfAllS17,All Souls College: 17,1343-4-23
Oxford,,,OxfAllS33,All Souls College: 33,1335-8-3
Oxford,,,OxfAllS39,All Souls College: 39,1392-8-9
Oxford,,,OxfAllS103,All Souls College: 103,1342-2-21
Oxford,,,OxfAllS121,All Souls College: 121,1319-9-24
Oxford,,,OxfBal8,Balliol College: 8,1348-6-26
Oxford,,,OxfBal149,Balliol College: 149,1315-1-12
Oxford,,,OxfBal189,Balliol College: 189,1398-10-18
Oxford,,,OxfBal219,Balliol College: 219,1307-6-18
Oxford,,,OxfBal220,Balliol College: 220,1315-3-8
Oxford,,,OxfBal227,Balliol College: 227,1374-6-3
Oxford,,,OxfBal228,Balliol College: 228,1302-9-2
Oxford,,,OxfBal230,Balliol College: 230,1355-11-3
Oxford,,,OxfBal238,Balliol College: 238,1366-8-13
Oxford,,,OxfBal239,Balliol College: 239,1373-5-21
Oxford,,,OxfBal316A,Balliol College: 316A,1380-10-26
Oxford,,,OxfBal316B,Balliol College: 316B,1389-10-11
Oxford,,,OxfBal329,Balliol College: 329,1343-8-17
Oxford,,,OxfBal353,Balliol College: 353,1368-9-6
Oxford,,,OxfBal354,Balliol College: 354,1322-11-10
Oxford,,,OxBal695h6,Balliol College: 695 h 6 (printed) [formerly 575.g.6],1337-8-3
Oxford,,,OxfBras9,Brasenose College: 9,1324-9-19
Oxford,,,OxfChChArchives,"Christ Church: Archives xxix.b.13 (Accounts of Daventry Priory, 1483-91)",1380-8-25
Oxford,,,OxfChrCh148,Christ Church: 148,1333-3-26
Oxford,,,OxfChrCh151,Christ Church: 151,1357-6-3
Oxford,,,OxfChrCh152,Christ Church: 152,1365-4-1
Oxford,,,OxfChrCh153,Christ Church: 153,1380-11-9
Oxford,,,OxfChrChAll,Christ Church: Allestree fragment,1371-6-8
Oxford,,,OxfCCC4,Corpus Christi College: 4,1321-1-12
Oxford,,,OxfCCC33,Corpus Christi College: 33,1302-6-25
Oxford,,,OxfCCC36,Corpus Christi College: 36,1393-10-25
Oxford,,,OxfCCC59,Corpus Christi College: 59,1313-6-20
Oxford,,,OxfCCC61,Corpus Christi College: 61,1376-8-7
Oxford,,,OxfCCC67,Corpus Christi College: 67,1346-7-18
Oxford,,,OxfCCC132,Corpus Christi College: 132,1326-9-8
Oxford,,,OxfCCC155,Corpus Christi College: 155,1315-6-15
Oxford,,,OxfCCC172,Corpus Christi College: 172,1322-10-18
Oxford,,,OxfCCC198,Corpus Christi College: 198,1338-7-22
