Id	Label	Location	Repository	Type
TCD661	Trinity College, Dublin: 661	Dublin	Trinity College, Dublin	MS
TCD662	Trinity College, Dublin: 662	Dublin	Trinity College, Dublin	MS
TCD684	Trinity College, Dublin: 684	Dublin	Trinity College, Dublin	MS
CamTH16	Trinity Hall: shelf no (16)	Cambridge UK	Trinity Hall	MS
OxfUni33	University College: 33	Oxford	University College	MS
OxfUni45	University College: 45	Oxford	University College	MS
OxfUni60	University College: 60	Oxford	University College	MS
OxfUni64	University College: 64	Oxford	University College	MS
OxfUni78	University College: 78	Oxford	University College	MS
OxfUni96	University College: 96	Oxford	University College	MS
OxfUni97	University College: 97	Oxford	University College	MS
OxfUni123	University College: 123	Oxford	University College	MS
OxfUni142	University College: 142	Oxford	University College	MS
OxfUni154	University College: 154	Oxford	University College	MS
OxfUni179	University College: 179	Oxford	University College	MS
OxfUni181	University College: 181	Oxford	University College	MS
OxfUni188	University College: 188	Oxford	University College	MS
LonUnivColl	University College, London: Fragment Angl.1 [olim Phillipps 22914]	London	University College, London	MS
Berkeley	"University of California: 75 [olim Phillipps 8118; olim Bodmer; olim John Gribbel,
            Philadelphia; sold Sotheby’s 4 Dec. 1962, lot 131]"	Berkeley	University of California	MS
ChicagoUL253	University of Chicago Library: 253	Chicago	University of Chicago Library	MS
ChicagoUL254	University of Chicago Library: 254 [olim Holkham Hall 670]	Chicago	University of Chicago Library	MS
ChicagoUL564	University of Chicago Library: 564 [olim Ashburnham 126, post McCormick]	Chicago	University of Chicago Library	MS
ChicagoUL565	University of Chicago Library: 565 [olim Phillipps 4255]	Chicago	University of Chicago Library	MS
ChicagoUL566	University of Chicago Library: 566 [olim Cockerell]	Chicago	University of Chicago Library	MS
Urbana71	University of Illinois at Urbana-Champaign: 71 [olim Harmsworth, Sotheby’s sale, 16 Oct. 1945, Lot 2132]	Urbana	University of Illinois at Urbana-Champaign	MS
Urbana83	University of Illinois at Urbana-Champaign: 83 [Robinson Sale Cat. 72, No. 182]	Urbana	University of Illinois at Urbana-Champaign	MS
Urbana84	University of Illinois at Urbana-Champaign: 84	Urbana	University of Illinois at Urbana-Champaign	MS
Urbana85	University of Illinois at Urbana-Champaign: 85 [olim Gloddaeth; post Mostyn Hall 257; sold 1920 to Quaritch]	Urbana	University of Illinois at Urbana-Champaign	MS
Urbana116	"University of Illinois at Urbana-Champaign: 116 [olim Duke of Buccleuch; olim Lord Amherst of Hackney; olim
            Harmsworth, Sotheby Sale Oct. 15, 1945, lot 1951]"	Urbana	University of Illinois at Urbana-Champaign	MS
UnivLon278	University of London: MS 278 [olim Mostyn Hall 259] 	London	University of London	MS
UnivLon593	University of London: MS 593	London	University of London	MS
UnivLon657	University of London: MS 657 [olim Helmingham Hall I.J.I.7]	London	University of London	MS
UnivLonSLV17	University of London: Sterling Library V.17 [olim Clopton]	London	University of London	MS
UnivLonSLV88	University of London: Sterling Library V.88 [olim Ilchester]	London	University of London	MS
UMich225	University of Michigan: MS 225	Ann Arbor	University of Michigan	MS
PhilUPEng1	"University of Pennsylvania: MS Codex 196 [formerly Eng. 1; olim Gilbert Ireland Blackburne of Hale Hall,
            Liverpool]"	Philadelphia	University of Pennsylvania	MS
PhilUPEng2	"University of Pennsylvania: MS Codex 197 [formerly Eng. 2E.VII olim Quaritch Sale Cat. 328, item
            586]"	Philadelphia	University of Pennsylvania	MS
PhilUPEng6	"University of Pennsylvania: MS Codex 201 [Formerly Eng. 6; olim T. Edward Ross; olim Gilbert, Bishop
            of Bath and Wells]"	Philadelphia	University of Pennsylvania	MS
PhilUPEng8	University of Pennsylvania: MS Codex 218 [formerly Eng. 8; olim Stonor Park]	Philadelphia	University of Pennsylvania	MS
PhilUPLat33	"University of Pennsylvania: Codex 721 [olim Lat. 33; olim Harmsworth; olim Dewick; Sotheby’s Sale, Oct. 15,
               1943, Lot 2053; Raphael King, Ltd. Sale Cat. 53, No. 215, Dec. 1951]"	Philadelphia	University of Pennsylvania	MS
PhilUPLat35	University of Pennsylvania: Lat. 35 [olim Lyell; Quaritch Sale Cat. 699, Item 61]	Philadelphia	University of Pennsylvania	MS
PhilUPSmith4	University of Pennsylvania Library: Codex 111 [formerly Smith 4]	Philadelphia	University of Pennsylvania Library	MS
Austin8	University of Texas, Humanities Research Center: HRC Pre-1700 MS 8 [olim Ashburnham; olim Sotheran]	Austin	University of Texas, Humanities Research Center	MS
Austin46	"University of Texas, Humanities Research Center: HRC Pre-1700 MS 46 [olim Chicago, Newberry Library, Louis H. Silver 2;
                prior Philadelphia, Rosenbach Museum and Library 159, prior Phillipps
            6750]"	Austin	University of Texas, Humanities Research Center	MS
Austin143	"University of Texas, Humanities Research Center: HRC Pre-1700 MS 143 [olim Deene Park; post Cardigan-Brudenell, sold
            Sotheby’s, Feb. 1959]"	Austin	University of Texas, Humanities Research Center	MS
Victoria	"University of Victoria Library: 
            
               Fall of Princes
        
            "	Victoria	University of Victoria Library	MS
CharlotHench10	University of Virginia: Hench 10 [olim Aldenham; Sold 1937, Lot 310, to Maggs Bros.]	Charlottesville	University of Virginia	MS
Uppington	Uppington School archives: (currently missing)	Uppington	Uppington School archives	MS
UppsalaC494	Uppsala University Library: C.494	Uppsala	Uppsala University Library	MS
VaticanBorg	Vatican: Borghese 298	Rome	Vatican	MS
VaticanOtto	Vatican: Ottoboni 626	Rome	Vatican	MS
VandADyce33	Victoria and Albert Museum, National Art Library: Dyce MS 33 (in Dyce 25.F.29)	London	Victoria and Albert Museum, National Art Library	MS
VandADyce34	Victoria and Albert Museum, National Art Library: Dyce 34 (Dyce’s transcript of STC 17026)	London	Victoria and Albert Museum, National Art Library	MS
VandADyce44	Victoria and Albert Museum, National Art Library: Dyce 25.F.44 (MS Dyce 49)	London	Victoria and Albert Museum, National Art Library	MS
VandADyce45	Victoria and Albert Museum, National Art Library: Dyce 25.F.40 (MS Dyce 45)	London	Victoria and Albert Museum, National Art Library	MS
VandAReid7	Victoria and Albert Museum, National Art Library: Reid 7	London	Victoria and Albert Museum, National Art Library	MS
VandAReid44	Victoria and Albert Museum, National Art Library: Reid 44 (Fincham book of hours)	London	Victoria and Albert Museum, National Art Library	MS
Yates	W. Yates, Manchester: sold 1893 (present location unknown)	Manchester	W. Yates, Manchester	MS
OxfWad13	Wadham College: A.19.19 (formerly 13)	Oxford	Wadham College	MS
Warwicks	Warwickshire Record Office: Z 155[L]	Warwickshire	Warwickshire Record Office	MS
Wellcome26	Wellcome Historical Medical Library: 26	London	Wellcome Historical Medical Library	MS
Wellcome41	Wellcome Historical Medical Library: 41	London	Wellcome Historical Medical Library	MS
Wellcome225	Wellcome Historical Medical Library: 225	London	Wellcome Historical Medical Library	MS
Wellcome404	Wellcome Historical Medical Library: 404	London	Wellcome Historical Medical Library	MS
Wellcome405	Wellcome Historical Medical Library: 405	London	Wellcome Historical Medical Library	MS
Wellcome406	Wellcome Historical Medical Library: 406 [olim Loscombe, olim Ashburnham 122]	London	Wellcome Historical Medical Library	MS
Wellcome411	Wellcome Historical Medical Library: 411	London	Wellcome Historical Medical Library	MS
Wellcome519	Wellcome Historical Medical Library: 519	London	Wellcome Historical Medical Library	MS
Wellcome542	Wellcome Historical Medical Library: 542 [olim Payne]	London	Wellcome Historical Medical Library	MS
Wellcome577	Wellcome Historical Medical Library: 577	London	Wellcome Historical Medical Library	MS
Wellcome580	Wellcome Historical Medical Library: 580	London	Wellcome Historical Medical Library	MS
Wellcome632	Wellcome Historical Medical Library: 632 [olim Pullen]	London	Wellcome Historical Medical Library	MS
Wellcome673	Wellcome Historical Medical Library: 673 [olim Phillipps 18134; Quaritch Sale. Cat. 164]	London	Wellcome Historical Medical Library	MS
Wellcome692	Wellcome Historical Medical Library: 692	London	Wellcome Historical Medical Library	MS
Wellcome693	Wellcome Historical Medical Library: 693	London	Wellcome Historical Medical Library	MS
Wellesley8	"Wellesley College: 
               Pricke of Conscience [De Ricci 8; Sotheby’s Sale 1922, lot 376]"	Wellesley	Wellesley College	MS
Wells2	Wells Cathedral Library: 2	Wells	Wells Cathedral Library	MS
WellsMus	Wells Cathedral Library: Music MSS, Fayrfax frag.	Wells	Wells Cathedral Library	MS
Chichester	West Sussex Record Office: Cowfold Churchwarden’s Accounts	Chichester	West Sussex Record Office	MS
Huddersfield	West Yorkshire Archive Service: DD/R/dd/V/30 [Ramsden rental]	Huddersfield	West Yorkshire Archive Service	MS
WestmAb20	Westminster Abbey: 20	London	Westminster Abbey	MS
WestmAb27	Westminster Abbey: 27	London	Westminster Abbey	MS
WestmAb343	Westminster Abbey: 34.3	London	Westminster Abbey	MS
WestmDiocH38	Westminster Diocesan Archives: H.38	London	Westminster Diocesan Archives	MS
WestmSch3	Westminster School: 3 [olim Westminster School 10.top.17]	London	Westminster School	MS
Winches4	Winchester College: 4	Winchester	Winchester College	MS
Winches33	Winchester College: 33	Winchester	Winchester College	MS
Wisbech	Wisbech Museum: 21 [formerly H.6.29]	Wisbech	Wisbech Museum	MS
WorcCi8	Worcester Cathedral Library: C.i.8 (fragment)	Worcester	Worcester Cathedral Library	MS
WorcF10	Worcester Cathedral Library: F.10	Worcester	Worcester Cathedral Library	MS
WorcF12	Worcester Cathedral Library: F.12	Worcester	Worcester Cathedral Library	MS
WorcF19	Worcester Cathedral Library: F.19	Worcester	Worcester Cathedral Library	MS
WorcF64	Worcester Cathedral Library: F.64	Worcester	Worcester Cathedral Library	MS
WorcF126	Worcester Cathedral Library: F.126	Worcester	Worcester Cathedral Library	MS
WorcF154	Worcester Cathedral Library: F.154	Worcester	Worcester Cathedral Library	MS
WorcF172	Worcester Cathedral Library: F.172	Worcester	Worcester Cathedral Library	MS
WorcF174	Worcester Cathedral Library: F.174	Worcester	Worcester Cathedral Library	MS
WorcQ3	Worcester Cathedral Library: Q.3	Worcester	Worcester Cathedral Library	MS
WorcQ29	Worcester Cathedral Library: Q.29	Worcester	Worcester Cathedral Library	MS
WorcQ46	Worcester Cathedral Library: Q.46	Worcester	Worcester Cathedral Library	MS
WorcQ50	Worcester Cathedral Library: Q.50	Worcester	Worcester Cathedral Library	MS
Bein20082479	"Yale University, Beinecke Library: 
            De regulis iuris, Dinus de Mugello,  Lyons, 1562 [Beinecke 2008 2479]"	New Haven	Yale University, Beinecke Library	MS
YaleBei15	Yale University, Beinecke Library: 15 [olim Phillipps 9520; post Z109.150]	New Haven	Yale University, Beinecke Library	MS
YaleBei88	Yale University, Beinecke Library: 88	New Haven	Yale University, Beinecke Library	MS
YaleBei91	Yale University, Beinecke Library: 91 [Mellon chansonnier]	New Haven	Yale University, Beinecke Library	MS
YaleBei163	Yale University, Beinecke Library: 163 [olim Wagstaff 9, prior Petworth 8]	New Haven	Yale University, Beinecke Library	MS
YaleBei228	Yale University, Beinecke Library: 228	New Haven	Yale University, Beinecke Library	MS
YaleBei281	Yale University, Beinecke Library: 281	New Haven	Yale University, Beinecke Library	MS
YaleBei317	Yale University, Beinecke Library: 317 [olim Phillipps 1052]	New Haven	Yale University, Beinecke Library	MS
YaleBei331	Yale University, Beinecke Library: 331 [olim Quaritch cat. 824]	New Haven	Yale University, Beinecke Library	MS
YaleBei365	"Yale University, Beinecke Library: 365 [olim Ipswich County Hall deposit, Hillwood; prior Brome Hall,
            Suffolk]"	New Haven	Yale University, Beinecke Library	MS
YaleBei410	"Yale University, Beinecke Library: 410 (roll) [olim Rosenbach, A Bibliophile’s Miscellany (1941), no.
            296]"	New Haven	Yale University, Beinecke Library	MS
YaleBei492	"Yale University, Beinecke Library: 492 [olim Brooke (sold Sotheby’s 1921); Harmsworth (sold Sotheby’s
            1945); George Smith of Marlborough (sold Sotheby’s Feb. 2, 1960, Lot 317);
            Bodmer]"	New Haven	Yale University, Beinecke Library	MS
YaleBei493	Yale University, Beinecke Library: 493 [olim Phillipps 8267; Robinson (July 1952); Bodmer]	New Haven	Yale University, Beinecke Library	MS
YaleBei494	Yale University, Beinecke Library: 494	New Haven	Yale University, Beinecke Library	MS
YaleBei593	Yale University, Beinecke Library: 593 [olim Phillipps 3338; Robinson Sale Cat. 1950, item 28]	New Haven	Yale University, Beinecke Library	MS
YaleBei660	Yale University, Beinecke Library: 660 [olim Mostyn Hall?]	New Haven	Yale University, Beinecke Library	MS
YaleBei661	Yale University, Beinecke Library: 661 [olim Mostyn Hall 258]	New Haven	Yale University, Beinecke Library	MS
YaleBeiMel41	Yale University, Beinecke Library: Mellon 41	New Haven	Yale University, Beinecke Library	MS
YaleBeiOsa1	Yale University, Beinecke Library: Osborn a1 [olim Laurence Witten MS 5]	New Haven	Yale University, Beinecke Library	MS
YaleBeiOsa2	Yale University, Beinecke Library: Osborn a2 [formerly Osborn 5; olim Bowes Midland]	New Haven	Yale University, Beinecke Library	MS
YaleBeiOsa11	Yale University, Beinecke Library: Osborn a11 [formerly Osborn 32]	New Haven	Yale University, Beinecke Library	MS
YaleBeiOsa13	Yale University, Beinecke Library: Osborn a13 [formerly Osborn 31; olim Phillipps 8343]	New Haven	Yale University, Beinecke Library	MS
YaleBeiOsa14	Yale University, Beinecke Library: Osborn a14	New Haven	Yale University, Beinecke Library	MS
YaleBeiOsfa1	Yale University, Beinecke Library: Osborn fa1 [olim Laurence Witten, Cat. 5, item 24]	New Haven	Yale University, Beinecke Library	MS
YaleBeiOsfa2	"Yale University, Beinecke Library: Osborn fa2 [olim Laurence Witten, Cat. 5, item 51; prior Helmingham Hall
            LJ. V. 14]"	New Haven	Yale University, Beinecke Library	MS
YaleBeiOsfa16	Yale University, Beinecke Library: Osborn fa.16	New Haven	Yale University, Beinecke Library	MS
YaleBeiOsfa19	Yale University, Beinecke Library: Osborn fa.19	New Haven	Yale University, Beinecke Library	MS
YaleBeiOs19558	Yale University, Beinecke Library: Osborn MSS File Folder 19558	New Haven	Yale University, Beinecke Library	MS
YaleBeiOsfa24	Yale University, Beinecke Library: Osborn fa.24 (roll) [formerly Osborn 22a or 22b; olim Fitzgerald]	New Haven	Yale University, Beinecke Library	MS
YaleBeiOsfa45	Yale University, Beinecke Library: Osborn fa.45 (fragment, bifolium)	New Haven	Yale University, Beinecke Library	MS
YaleMed27	Yale University, Yale Medical Library: 27	New Haven	Yale University, Yale Medical Library	MS
YorkMinActa	York Minster Library: Acta capitularia 1410-1429	York	York Minster Library	MS
YorkMinAdd2	York Minster Library: Add. 2 [olim Challoner]	York	York Minster Library	MS
YorkMinXIO28	York Minster Library: XI.O.28	York	York Minster Library	MS
YorkMinXVIE32	York Minster Library: XVI.E.32	York	York Minster Library	MS
YorkMinXVIK6	York Minster Library: XVI.K.6 [formerly XVI.G.5]	York	York Minster Library	MS
YorkMinXVIK16	York Minster Library: XVI.K.16	York	York Minster Library	MS
YorkMinXVIL12	York Minster Library: XVI.L.12	York	York Minster Library	MS
YorkMinXVIM4	York Minster Library: XVI.M.4	York	York Minster Library	MS
YorkMinXVIO10	York Minster Library: XVI.O.10	York	York Minster Library	MS
LeedsAppleby	Yorkshire Archaeological Society: DD 121/109 (on deposit from Appleby Castle)	Leeds	Yorkshire Archaeological Society	MS
BeeleighPricke	"Present whereabouts unknown: 
               olim Neale, sold Sotheby’s 1920; Hope Allen Addit. MS III; olim
            Harmsworth; olim Beeleigh Abbey (Christina Foyle), sold Christie’s June
            2000"	Untraced	Present whereabouts unknown	MS
BeeleighMirrour	"Present whereabouts unknown: 
               olim Huth; olim Beeleigh Abbey (Christina Foyle), sold Christie’s
            June 2000"	Untraced	Present whereabouts unknown	MS
BeeleighRolle	"Present whereabouts unknown: 
               olim Amherst; olim Harmsworth; olim Beeleigh Abbey (Christina
            Foyle); sold Christie’s June 2000"	Untraced	Present whereabouts unknown	MS
Ashburn49	"Present whereabouts unknown: 
               olim Ashburnham 49"	Untraced	Present whereabouts unknown	MS
Bateman	"Present whereabouts unknown: 
               olim Bateman"	Untraced	Present whereabouts unknown	MS
Bonaventure	"Present whereabouts unknown: 
               Tractatus Sancti Bonaventure doctoris…de Quatuor Exerciciis, added on
            flyleaves"	Untraced	Present whereabouts unknown	MS
Borneman	"Present whereabouts unknown: 
               olim Borneman [Parke-Bernet Sale, Nov. 1955, Lot 796]"	Untraced	Present whereabouts unknown	MS
Charlemont	"Present whereabouts unknown: 
               olim Charlemont"	Untraced	Present whereabouts unknown	MS
Clumber	"Present whereabouts unknown: 
               olim Clumber; sold Sotheby’s 1937, Lot 1129"	Untraced	Present whereabouts unknown	MS
Cole	"Present whereabouts unknown: 
               olim Cole"	Untraced	Present whereabouts unknown	MS
Colville	"Present whereabouts unknown: 
               olim Colville"	Untraced	Present whereabouts unknown	MS
Davis1949	Present whereabouts unknown: [Davis and Orioli Sale Cat. 135 (1949), No. 2A]	Untraced	Present whereabouts unknown	MS
Fenn	"Present whereabouts unknown: Sir John Fenn’s Letters, fragments of early prints (see Furnivall (1865)
X
            
                Furnivall
                Frederick James
            
         
            A Royal Historie of the Excellent Knight Generides.
            Roxburghe Club
         85. Hertford: S. Austin, 1865)"	Untraced	Present whereabouts unknown	MS
Gray	"Present whereabouts unknown: 
               olim T. Gray (Maggs cat. 456, item 184; present location unknown)"	Untraced	Present whereabouts unknown	MS
Huth1911	"Present whereabouts unknown: 
               olim Huth [Sotheby Nov. 15-24 1911, I. 154, lot 538] (roll)"	Untraced	Present whereabouts unknown	MS
Islip	"Present whereabouts unknown: Islip (Lady Richmond), Horae
            "	Untraced	Present whereabouts unknown	MS
Llanarth	"Present whereabouts unknown: 
               olim Llanarth Priory, Raglan, Horae, Quaritch Sale Cat. 742, Item
            13"	Untraced	Present whereabouts unknown	MS
Maggs1953	Present whereabouts unknown: Maggs Sale Cat. 816 (1953), item 150, Fall of Princes fragment	Untraced	Present whereabouts unknown	MS
